CATEGORY,BRAND,EAN,YEAR_WEEK,DISTRIBUTION_CODE,SALES_SO,VOLUME_SO,SALES_SO_PROMO,VOLUME_SO_PROMO,sales_non_promo,volume_non_promo,,
worryness,moistured_bird,,202007,hyper_top,933094.6,36835.9,78806.2,3258,,,,
worryness,moistured_bird,,202008,hyper_top,851723.6,33674,46295.4,1864.5,,,,
worryness,moistured_bird,,202009,hyper_top,866440.5,34302.9,46226.5,1906.3,,,,
worryness,moistured_bird,,202010,hyper_top,943831.2,37268.7,29582.9,1210.1,,,,
worryness,moistured_bird,,202011,hyper_top,964766.8,38048,18564.7,775.2,,,,
worryness,moistured_bird,,202012,hyper_top,727714.9,28701.2,10039.1,423.5,,,,
worryness,moistured_bird,,202013,hyper_top,636080.9,25101.3,5704.3,249.2,,,,
worryness,moistured_bird,,202014,hyper_top,709412.7,28073.1,10899.4,545,,,,
worryness,moistured_bird,,202015,hyper_top,774058.8,30716.7,34443.7,1501.4,,,,
worryness,moistured_bird,,202016,hyper_top,701402.1,27770.5,18948.1,829.8,,,,
worryness,moistured_bird,,202017,hyper_top,612780.9,24241.3,1004,42.2,,,,
worryness,moistured_bird,,202018,hyper_top,546205.5,21700.1,16730.7,695.3,,,,
worryness,moistured_bird,,202019,hyper_top,726270.3,28929.3,95503.5,3956.3,,,,
worryness,moistured_bird,,202020,hyper_top,908447.9,36167.2,16851,722.4,,,,
worryness,moistured_bird,,202021,hyper_top,954768.4,38224.8,81615.7,3435.2,,,,
worryness,moistured_bird,,202022,hyper_top,1243038.4,49729.3,147262.5,6115.5,,,,
worryness,moistured_bird,,202023,hyper_top,1170500.6,46595.9,105719.9,4439.6,,,,
worryness,moistured_bird,,202024,hyper_top,1182164,47194.9,99404.8,4054.6,,,,
worryness,moistured_bird,,202025,hyper_top,1170934.9,46775.6,104226.3,4299.7,,,,
worryness,moistured_bird,,202026,hyper_top,1079035.6,43054.3,30608,1258.9,,,,
worryness,moistured_bird,,202027,hyper_top,1124367.9,44716.5,81639.7,3246.9,,,,
worryness,moistured_bird,,202028,hyper_top,1238056.1,50236.4,197754,9024.4,,,,
worryness,moistured_bird,,202029,hyper_top,1130858,45070.1,65928.4,2940.7,,,,
worryness,moistured_bird,,202030,hyper_top,1039602.5,41280.8,13452.9,541.8,,,,
worryness,moistured_bird,,202031,hyper_top,1049007.9,41696,33756.8,1397.7,,,,
worryness,moistured_bird,,202032,hyper_top,1178186.9,46795.3,31053.3,1250,,,,
worryness,moistured_bird,,202033,hyper_top,1102922.6,43733.6,28840,1186.6,,,,
worryness,moistured_bird,,202034,hyper_top,1076989.5,42541.1,10858.5,423.6,,,,
worryness,moistured_bird,,202035,hyper_top,1002211.9,39651.5,59780.1,2454.6,,,,
worryness,moistured_bird,,202036,hyper_top,1055268.3,42792,203250.9,9155.4,,,,
worryness,moistured_bird,,202037,hyper_top,1053162,42020.6,121438.9,5271.5,,,,
worryness,moistured_bird,,202038,hyper_top,932679.8,36816.5,29089.1,1195.4,,,,
worryness,moistured_bird,,202039,hyper_top,877644.8,34671.9,24228.8,977.5,,,,
worryness,moistured_bird,,202040,hyper_top,949351.8,37472.5,7271.2,293.9,,,,
worryness,moistured_bird,,202041,hyper_top,1200073.6,48241.4,288135.6,12415.8,,,,
worryness,moistured_bird,,202042,hyper_top,1001246.5,39953.8,97108.8,4409.8,,,,
worryness,moistured_bird,,202043,hyper_top,964961.8,38164.3,32548,1386.8,,,,
worryness,moistured_bird,,202044,hyper_top,976898.6,38608.3,43023.3,1798.2,,,,
worryness,moistured_bird,,202045,hyper_top,1120765.1,44538.6,272077.6,11353.7,,,,
worryness,moistured_bird,,202046,hyper_top,1130852,45627.6,268036.3,12084,,,,
worryness,moistured_bird,,202047,hyper_top,1056169.6,42139,91342.7,3868.9,,,,
worryness,moistured_bird,,202048,hyper_top,1089179.9,43221.4,141606.7,5967,,,,
worryness,moistured_bird,,202049,hyper_top,1251001.5,49774.1,101000.7,4211.1,,,,
worryness,moistured_bird,,202050,hyper_top,1205021.4,47842.6,126532,5325.9,,,,
worryness,moistured_bird,,202051,hyper_top,1430135.8,57501.8,355117.8,14994.3,,,,
worryness,moistured_bird,,202052,hyper_top,1687585.1,68814.9,437150.5,18499.1,,,,
worryness,moistured_bird,,202053,hyper_top,2863761.5,117124.8,1081232.5,46704.7,,,,
worryness,moistured_bird,,202101,hyper_top,1050058.5,41424.2,104317.5,4364.8,,,,
worryness,moistured_bird,,202102,hyper_top,1086207.8,42741.9,25269.8,1043.7,,,,
worryness,moistured_bird,,202103,hyper_top,1064655.5,41876.4,23561.4,972.9,,,,
worryness,moistured_bird,,202104,hyper_top,1139662.9,44907.8,12973.6,533.6,,,,
worryness,moistured_bird,,202105,hyper_top,1264401.6,49824.4,49836,2106.8,,,,
worryness,moistured_bird,,202106,hyper_top,1307236.3,51475.4,52398.4,2193.6,,,,
worryness,moistured_bird,,202107,hyper_top,1222507.4,48233.2,31971.1,1344.2,,,,
worryness,moistured_bird,,202108,hyper_top,1271359,50377.7,97016.3,4085.7,,,,
worryness,moistured_bird,,202109,hyper_top,1260115.8,49711.2,13448,535,,,,
worryness,moistured_bird,,202110,hyper_top,1182856.8,46611.3,14893.1,592.9,,,,
worryness,moistured_bird,,202111,hyper_top,1120966.1,44170.7,9637.6,392.7,,,,
worryness,moistured_bird,,202112,hyper_top,1229471.4,49503.7,208572.9,9414.7,,,,
worryness,moistured_bird,,202113,hyper_top,1296278.4,51937.1,162883.4,7340,,,,
worryness,moistured_bird,,202114,hyper_top,1128306,44566.7,61543,2506.2,,,,
worryness,moistured_bird,,202115,hyper_top,937745.8,37151.7,41278.4,1641.8,,,,
worryness,moistured_bird,,202116,hyper_top,936995.4,37944.1,77076.6,4084.9,,,,
worryness,moistured_bird,,202117,hyper_top,781182.5,30824.1,53118.6,2343.2,,,,
worryness,moistured_bird,,202118,hyper_top,1048438.8,41558.4,40147.9,1620.4,,,,
worryness,moistured_bird,,202119,hyper_top,1426044.4,56634.6,296096.6,12259,,,,
worryness,moistured_bird,,202120,hyper_top,1317822.1,51926.2,221460.8,9127.7,,,,
worryness,moistured_bird,,202121,hyper_top,1182942.4,46439.4,21610.7,885.1,,,,
worryness,moistured_bird,,202122,hyper_top,1360124.3,53510.9,184749.1,7564,,,,
worryness,moistured_bird,,202123,hyper_top,1301589.4,51399.7,208279.4,8490.9,,,,
worryness,moistured_bird,,202124,hyper_top,1193710.6,47083.9,89872,3627.6,,,,
worryness,moistured_bird,,202125,hyper_top,1211741.1,47700.4,67709.6,2729.7,,,,
worryness,moistured_bird,,202126,hyper_top,1269009.9,50069.2,91273.9,3705.4,,,,
anxiety,heavy_feather,,201827,hyper_top,526680.8,15146.5,31263,976.1,,,,
anxiety,visitor,,201827,hyper_top,3077885,150121.5,497538.4,25245.8,,,,
anxiety,gracious_road,,201827,hyper_top,601875.1,14844.3,30523.5,731.7,,,,
anxiety,viable_line,,201827,hyper_top,2675578,140150,507418.9,27996.7,,,,
anxiety,silver_coin,,201827,hyper_top,594140.3,22595.2,51304.6,1990.9,,,,
anxiety,heavy_feather,,201828,hyper_top,534775.6,15319.7,30818.3,979.7,,,,
anxiety,visitor,,201828,hyper_top,3262154.3,159996.3,815428.2,42112.3,,,,
anxiety,gracious_road,,201828,hyper_top,591305.4,14626.3,27598,712.1,,,,
anxiety,viable_line,,201828,hyper_top,2657704,138331,447994.2,24613.6,,,,
anxiety,silver_coin,,201828,hyper_top,590273.2,22411.9,35236.9,1345.2,,,,
anxiety,heavy_feather,,201829,hyper_top,524992.8,15028.1,24305.2,784.1,,,,
anxiety,visitor,,201829,hyper_top,2816556.6,137022.6,317696.5,16073.4,,,,
anxiety,gracious_road,,201829,hyper_top,563065.4,13881.1,26174,667,,,,
anxiety,viable_line,,201829,hyper_top,2466848.8,128598.9,427821.8,23342.3,,,,
anxiety,silver_coin,,201829,hyper_top,559698.3,21233.7,22623.2,864.7,,,,
anxiety,heavy_feather,,201830,hyper_top,530429.7,15172.2,20357.5,642.8,,,,
anxiety,visitor,,201830,hyper_top,2938147.3,144048.8,368070.3,19879.5,,,,
anxiety,gracious_road,,201830,hyper_top,569790.9,14011.9,32193.3,825.4,,,,
anxiety,viable_line,,201830,hyper_top,2419961,125716.5,351911.4,18947.2,,,,
anxiety,silver_coin,,201830,hyper_top,567211.8,21540.3,25579.7,980.1,,,,
anxiety,heavy_feather,,201831,hyper_top,553917.9,15824.5,19079.6,589.8,,,,
anxiety,visitor,,201831,hyper_top,3303609.7,162354,691789.9,36379.6,,,,
anxiety,gracious_road,,201831,hyper_top,582870.4,14335.6,21528.2,519.9,,,,
anxiety,viable_line,,201831,hyper_top,2778481.3,145303.3,729435.1,39684,,,,
anxiety,silver_coin,,201831,hyper_top,596855,22676.3,25344.7,978.5,,,,
anxiety,heavy_feather,,201832,hyper_top,560961.9,16062.3,15323.9,480.6,,,,
anxiety,visitor,,201832,hyper_top,3277436.4,159878.2,639770,32640.9,,,,
anxiety,gracious_road,,201832,hyper_top,575540,14165.7,19235,512.1,,,,
anxiety,viable_line,,201832,hyper_top,2783015,145355.6,635035,34719.7,,,,
anxiety,silver_coin,,201832,hyper_top,592411.9,22512.1,47278.9,1849.2,,,,
anxiety,heavy_feather,,201833,hyper_top,589682.6,16870.5,25587.7,836.1,,,,
anxiety,visitor,,201833,hyper_top,3067260.7,147972,179066.1,8392.4,,,,
anxiety,gracious_road,,201833,hyper_top,592387.3,14591.9,28250.8,729.9,,,,
anxiety,viable_line,,201833,hyper_top,4148980.3,220205,1849827.8,101318.7,,,,
anxiety,silver_coin,,201833,hyper_top,616957.3,23391.2,30147.5,1179.7,,,,
anxiety,heavy_feather,,201834,hyper_top,562073.4,16116.7,15271.3,472.6,,,,
anxiety,visitor,,201834,hyper_top,2999597.6,146130.8,398280.6,20579.8,,,,
anxiety,gracious_road,,201834,hyper_top,543452.5,13393.5,21593.3,583,,,,
anxiety,viable_line,,201834,hyper_top,3096424.5,162813,1006217.9,55083.4,,,,
anxiety,silver_coin,,201834,hyper_top,580370.1,22013.9,27228.6,1029.4,,,,
anxiety,heavy_feather,,201835,hyper_top,560732.6,16076.4,16828.4,490.1,,,,
anxiety,visitor,,201835,hyper_top,2833357.4,136841.5,108976.6,4923.6,,,,
anxiety,gracious_road,,201835,hyper_top,544725.4,13418.9,27434.5,703.3,,,,
anxiety,viable_line,,201835,hyper_top,2891004,152803.1,948613.4,52832.6,,,,
anxiety,silver_coin,,201835,hyper_top,589527,22386.1,22047,847.9,,,,
anxiety,heavy_feather,,201836,hyper_top,629096.8,17472.2,121577.6,2937.6,,,,
anxiety,visitor,,201836,hyper_top,5314268.7,256388,2992738,144682.3,,,,
anxiety,gracious_road,,201836,hyper_top,561202.1,13864.2,46288.4,1238,,,,
anxiety,viable_line,,201836,hyper_top,2583706.8,135219.8,714608.1,39080.8,,,,
anxiety,silver_coin,,201836,hyper_top,743265.4,28264.9,247118.6,9500.3,,,,
anxiety,heavy_feather,,201837,hyper_top,602193.1,16874.7,93630.8,2285,,,,
anxiety,visitor,,201837,hyper_top,3163165.9,154190,819358.1,42252.2,,,,
anxiety,gracious_road,,201837,hyper_top,622758.7,15933.8,141332.7,4112.9,,,,
anxiety,viable_line,,201837,hyper_top,2332787,120847.8,201769.4,10663.4,,,,
anxiety,silver_coin,,201837,hyper_top,594887.1,22591,61015.3,2283.4,,,,
anxiety,heavy_feather,,201838,hyper_top,555477.2,15869.7,24791.2,695.2,,,,
anxiety,visitor,,201838,hyper_top,2816515.8,139696.5,351698,21049,,,,
anxiety,gracious_road,,201838,hyper_top,552108.5,13747.5,52812.7,1503.4,,,,
anxiety,viable_line,,201838,hyper_top,2196436.3,113524,205054.8,11520,,,,
anxiety,silver_coin,,201838,hyper_top,579604.5,22004.4,56338.1,2167.2,,,,
anxiety,heavy_feather,,201839,hyper_top,582741.9,16640.2,16922.4,484.5,,,,
anxiety,visitor,,201839,hyper_top,2991207.7,143795.6,385123.7,18302.6,,,,
anxiety,gracious_road,,201839,hyper_top,660013.9,17060.2,128336,3880.8,,,,
anxiety,viable_line,,201839,hyper_top,4549212.5,241104.8,2432893.3,131813.5,,,,
anxiety,silver_coin,,201839,hyper_top,591611.2,22483.9,46292.1,1778.1,,,,
anxiety,heavy_feather,,201840,hyper_top,636847.1,18336.8,112105.9,3281.7,,,,
anxiety,visitor,,201840,hyper_top,3973386.3,193047.1,1664778.7,81939.8,,,,
anxiety,gracious_road,,201840,hyper_top,655504.4,16546.3,124403.2,3502.1,,,,
anxiety,viable_line,,201840,hyper_top,3179822,168485.6,1280231,70551.9,,,,
anxiety,silver_coin,,201840,hyper_top,646781.3,24579,95169.6,3685.3,,,,
anxiety,heavy_feather,,201841,hyper_top,878698.6,24970.8,379572.4,10693.2,,,,
anxiety,visitor,,201841,hyper_top,3932196.2,197019.1,1334816.1,71265,,,,
anxiety,gracious_road,,201841,hyper_top,629103.8,15744.3,116457.9,3137.9,,,,
anxiety,viable_line,,201841,hyper_top,2469166,128384,497582.5,26712.5,,,,
anxiety,silver_coin,,201841,hyper_top,639347.2,24356.2,117788.9,4605.1,,,,
anxiety,heavy_feather,,201842,hyper_top,636725.1,18205,49414.6,1511.2,,,,
anxiety,visitor,,201842,hyper_top,4320075.4,217873.8,1941546.6,102758.1,,,,
anxiety,gracious_road,,201842,hyper_top,578299.3,14370.1,41866.5,1126.6,,,,
anxiety,viable_line,,201842,hyper_top,2380339.8,122825.2,307591.3,15954.8,,,,
anxiety,silver_coin,,201842,hyper_top,593531.6,22536.3,45381.2,1778.1,,,,
anxiety,heavy_feather,,201843,hyper_top,1026730.5,28654.8,489074.5,13125.3,,,,
anxiety,visitor,,201843,hyper_top,3471050.6,166411.4,1072376.3,51259.2,,,,
anxiety,gracious_road,,201843,hyper_top,776581.6,19634.9,285395.7,7622.2,,,,
anxiety,viable_line,,201843,hyper_top,2777231.5,148154.6,1017683.7,57977.9,,,,
anxiety,silver_coin,,201843,hyper_top,683045.3,25972.7,131009.4,5031.2,,,,
anxiety,heavy_feather,,201844,hyper_top,1200548.5,33498.2,709604.8,19306.7,,,,
anxiety,visitor,,201844,hyper_top,4962727.7,244221.5,2606059.1,131651.7,,,,
anxiety,gracious_road,,201844,hyper_top,1067995.5,26470.2,578576.4,14586.1,,,,
anxiety,viable_line,,201844,hyper_top,4194306.5,224938.1,2460585,136757,,,,
anxiety,silver_coin,,201844,hyper_top,829848.7,31974.5,301265.7,12053.5,,,,
anxiety,heavy_feather,,201845,hyper_top,800598.6,22598.3,285864.1,7898.1,,,,
anxiety,visitor,,201845,hyper_top,5918359.4,297392.3,3712274.3,191324.9,,,,
anxiety,gracious_road,,201845,hyper_top,809377.7,19845.4,318596.1,7988.1,,,,
anxiety,viable_line,,201845,hyper_top,4625551,249025.3,2748035,153145.6,,,,
anxiety,silver_coin,,201845,hyper_top,698737.3,26738.8,199896,7927.6,,,,
anxiety,heavy_feather,,201846,hyper_top,649593.9,18440.8,142409.3,4004.5,,,,
anxiety,visitor,,201846,hyper_top,3123474.1,152513.5,683456,35134.1,,,,
anxiety,gracious_road,,201846,hyper_top,666475.5,16408.3,224671.7,5584.5,,,,
anxiety,viable_line,,201846,hyper_top,2416051,125255.1,299954.8,16373.3,,,,
anxiety,silver_coin,,201846,hyper_top,678345.7,25944,169596.7,6767.8,,,,
anxiety,heavy_feather,,201847,hyper_top,789138.8,22509.8,244826,7267.2,,,,
anxiety,visitor,,201847,hyper_top,3231288.1,153211.9,773536.3,35150.6,,,,
anxiety,gracious_road,,201847,hyper_top,766280.4,18844.2,298842.7,7296.9,,,,
anxiety,viable_line,,201847,hyper_top,2674754.8,139201.5,556006,29843.6,,,,
anxiety,silver_coin,,201847,hyper_top,688093.6,26233.4,143978.3,5686.9,,,,
anxiety,heavy_feather,,201848,hyper_top,1084478.5,31140.1,657687.9,19120.5,,,,
anxiety,visitor,,201848,hyper_top,5173642.8,256286.1,2847488.2,145080.4,,,,
anxiety,gracious_road,,201848,hyper_top,1158140.1,29364.6,703949.3,18288.4,,,,
anxiety,viable_line,,201848,hyper_top,2901248.3,152599.3,1024542.9,56407.5,,,,
anxiety,silver_coin,,201848,hyper_top,731396.4,27740.5,167504.9,6479.7,,,,
anxiety,heavy_feather,,201849,hyper_top,1255450.8,35492.6,836777.2,23907.9,,,,
anxiety,visitor,,201849,hyper_top,4592373.1,223570.9,2231643.4,110951.1,,,,
anxiety,gracious_road,,201849,hyper_top,1804487.8,43855.4,1262691.6,30917.2,,,,
anxiety,viable_line,,201849,hyper_top,3525059.8,187563.9,1821033.4,100936.4,,,,
anxiety,silver_coin,,201849,hyper_top,901246.7,34487.2,368345.6,14492.2,,,,
anxiety,heavy_feather,,201850,hyper_top,1286061.3,35900.2,694512,19524.2,,,,
anxiety,visitor,,201850,hyper_top,4032254.4,194528.4,1481120.3,71991,,,,
anxiety,gracious_road,,201850,hyper_top,2295787,58006.1,1689526,42842.9,,,,
anxiety,viable_line,,201850,hyper_top,3187616.3,168461.7,1165318.4,64278.3,,,,
anxiety,silver_coin,,201850,hyper_top,857245.9,32621.4,226814.3,8952.9,,,,
anxiety,heavy_feather,,201851,hyper_top,2237428.5,61803.6,1341701,37661.3,,,,
anxiety,visitor,,201851,hyper_top,5590666.5,270095.9,2491550.5,121994.1,,,,
anxiety,gracious_road,,201851,hyper_top,3394469.3,83920.4,2276917.5,56551,,,,
anxiety,viable_line,,201851,hyper_top,4239736.5,226326.3,1783147.1,98737.4,,,,
anxiety,silver_coin,,201851,hyper_top,1166876.1,44093.7,363461.3,13985.3,,,,
anxiety,heavy_feather,,201852,hyper_top,1306857.5,36130.2,614241,17462.7,,,,
anxiety,visitor,,201852,hyper_top,4591401.8,223646.5,1713941.3,86101.3,,,,
anxiety,gracious_road,,201852,hyper_top,1980216.1,48467.3,1225437.5,30297.2,,,,
anxiety,viable_line,,201852,hyper_top,3719564.3,200180,1497026.8,84981.2,,,,
anxiety,silver_coin,,201852,hyper_top,846315.4,31869.3,189546.2,7348.9,,,,
anxiety,heavy_feather,,201901,hyper_top,741353.4,20636.2,99965.8,2753.4,,,,
anxiety,visitor,,201901,hyper_top,3952689.2,191680.3,764850.2,39073,,,,
anxiety,gracious_road,,201901,hyper_top,1003937.4,24352.9,228721.4,5593.4,,,,
anxiety,viable_line,,201901,hyper_top,2847415,148974.1,396251.6,21799.8,,,,
anxiety,silver_coin,,201901,hyper_top,652428.6,24488.6,60976.2,2386.7,,,,
anxiety,heavy_feather,,201902,hyper_top,539860.8,15197.2,44617,1377.7,,,,
anxiety,visitor,,201902,hyper_top,3330485.9,164399.8,996036.7,52368.3,,,,
anxiety,gracious_road,,201902,hyper_top,546346.6,13224.1,74191.4,1841.6,,,,
anxiety,viable_line,,201902,hyper_top,4428547.5,239504,2584634.3,144615.1,,,,
anxiety,silver_coin,,201902,hyper_top,536061.6,20138.9,15748.1,596.2,,,,
anxiety,heavy_feather,,201903,hyper_top,540990.4,15200.8,27865.5,843.9,,,,
anxiety,visitor,,201903,hyper_top,3057407.5,150473.7,690632.5,37036.4,,,,
anxiety,gracious_road,,201903,hyper_top,543011.5,13065.8,50559.4,1313.3,,,,
anxiety,viable_line,,201903,hyper_top,3024236.3,160656.9,1263406.1,70565.1,,,,
anxiety,silver_coin,,201903,hyper_top,538120.3,20199,14255.3,560.1,,,,
anxiety,heavy_feather,,201904,hyper_top,544889.7,15307.1,24227,736.3,,,,
anxiety,visitor,,201904,hyper_top,2979434.2,147233.5,472750.1,26580.9,,,,
anxiety,gracious_road,,201904,hyper_top,514011.3,12471.8,67648.1,1653.7,,,,
anxiety,viable_line,,201904,hyper_top,2340983.8,121668.4,256919.9,13891.6,,,,
anxiety,silver_coin,,201904,hyper_top,554749.7,20806.8,13383.6,529.4,,,,
anxiety,heavy_feather,,201905,hyper_top,574416.6,15883.6,26457.2,752.1,,,,
anxiety,visitor,,201905,hyper_top,4286062.7,214153.4,1795347.7,96585.6,,,,
anxiety,gracious_road,,201905,hyper_top,1025169.8,25903.8,548093.6,14372.2,,,,
anxiety,viable_line,,201905,hyper_top,2708157.8,140166.5,679066.6,37969.3,,,,
anxiety,silver_coin,,201905,hyper_top,578601.5,21256.4,11227.8,423,,,,
anxiety,heavy_feather,,201906,hyper_top,628452.4,16969.4,91566.9,2300.5,,,,
anxiety,visitor,,201906,hyper_top,3438960.7,164351.2,821238.3,43331.4,,,,
anxiety,gracious_road,,201906,hyper_top,639167.6,15432.8,184833.1,5318.8,,,,
anxiety,viable_line,,201906,hyper_top,2610703.3,130730.8,345186.2,19097.7,,,,
anxiety,silver_coin,,201906,hyper_top,569181.1,20371.6,17781.1,631.2,,,,
anxiety,heavy_feather,,201907,hyper_top,607163.8,16381.9,35502.1,917.3,,,,
anxiety,visitor,,201907,hyper_top,3069474.6,138908.1,329407.5,12736.1,,,,
anxiety,gracious_road,,201907,hyper_top,594385.3,13962.2,82222.9,2200.5,,,,
anxiety,viable_line,,201907,hyper_top,2409737,118949.5,200353.4,10681.4,,,,
anxiety,silver_coin,,201907,hyper_top,572871.7,20478.2,4555.1,164.4,,,,
anxiety,heavy_feather,,201908,hyper_top,1002416.1,27673.5,491182.7,13779.7,,,,
anxiety,visitor,,201908,hyper_top,3138385.3,140289.6,559260,22072.9,,,,
anxiety,gracious_road,,201908,hyper_top,496069.9,11588.8,64530.2,1725.2,,,,
anxiety,viable_line,,201908,hyper_top,2298939.3,113190.4,149915,7895.1,,,,
anxiety,silver_coin,,201908,hyper_top,550663.6,19672.9,3341.8,123.7,,,,
anxiety,heavy_feather,,201909,hyper_top,622454,16878.5,47460.2,1262.1,,,,
anxiety,visitor,,201909,hyper_top,3055382.1,138508.1,296298.2,12100.8,,,,
anxiety,gracious_road,,201909,hyper_top,509653.1,11847.5,23838.8,563.3,,,,
anxiety,viable_line,,201909,hyper_top,2385402.8,117781.5,199800.4,11025.5,,,,
anxiety,silver_coin,,201909,hyper_top,572773.9,20467.4,4721.8,174.7,,,,
anxiety,heavy_feather,,201910,hyper_top,567694.7,15380.4,38341.4,1063.5,,,,
anxiety,visitor,,201910,hyper_top,3132904.5,147500.2,432496.1,23682,,,,
anxiety,gracious_road,,201910,hyper_top,526410.9,12078,46481.8,1010.5,,,,
anxiety,viable_line,,201910,hyper_top,2324323,113553.4,80521.4,4144.9,,,,
anxiety,silver_coin,,201910,hyper_top,797460.6,28870,285466.8,10663.6,,,,
anxiety,heavy_feather,,201911,hyper_top,593736.6,15952.4,103766.5,2624.8,,,,
anxiety,visitor,,201911,hyper_top,2918595,134448.8,458765.9,21780.9,,,,
anxiety,gracious_road,,201911,hyper_top,788700.9,19184.3,361498.3,9411.6,,,,
anxiety,viable_line,,201911,hyper_top,2289528.8,111777.1,71333,3569.8,,,,
anxiety,silver_coin,,201911,hyper_top,1505236.5,55220.5,1105284.1,41197.4,,,,
anxiety,heavy_feather,,201912,hyper_top,553138.8,14888.5,61198.2,1463.3,,,,
anxiety,visitor,,201912,hyper_top,3112111,142463.8,612134.6,27709.9,,,,
anxiety,gracious_road,,201912,hyper_top,575732.3,13657.3,148562.5,3848.7,,,,
anxiety,viable_line,,201912,hyper_top,2272757.8,110997,152099.6,7666.3,,,,
anxiety,silver_coin,,201912,hyper_top,697079.1,24973.5,197757.5,7307.5,,,,
anxiety,heavy_feather,,201913,hyper_top,539418.1,14583.5,28774.1,744.1,,,,
anxiety,visitor,,201913,hyper_top,3048573.1,139671.4,511210.1,23267,,,,
anxiety,gracious_road,,201913,hyper_top,501067.3,11586.5,37345.1,951.6,,,,
anxiety,viable_line,,201913,hyper_top,2456262.5,119626.2,209825.2,10117.6,,,,
anxiety,silver_coin,,201913,hyper_top,566627.9,20091.8,23274.7,839,,,,
anxiety,heavy_feather,,201914,hyper_top,582556.6,15677.9,25186,634.9,,,,
anxiety,visitor,,201914,hyper_top,3603611.3,170987.9,930899.8,48002,,,,
anxiety,gracious_road,,201914,hyper_top,572244.8,13232,21522.7,560,,,,
anxiety,viable_line,,201914,hyper_top,2841692.3,138911.3,479348.1,24091.8,,,,
anxiety,silver_coin,,201914,hyper_top,598706.2,21234.9,27476.5,1003.1,,,,
anxiety,heavy_feather,,201915,hyper_top,560592.8,15106.8,11830,280.2,,,,
anxiety,visitor,,201915,hyper_top,3421773.4,158862.9,751772.7,36235,,,,
anxiety,gracious_road,,201915,hyper_top,586995.4,13623.6,62100.5,1507.6,,,,
anxiety,viable_line,,201915,hyper_top,2797641.3,136820.3,387088.9,19786.3,,,,
anxiety,silver_coin,,201915,hyper_top,610271.8,21711.2,9262.5,331.1,,,,
anxiety,heavy_feather,,201916,hyper_top,650645.4,17218.4,37095.8,775.2,,,,
anxiety,visitor,,201916,hyper_top,3614543.7,166689.8,527330.4,24766.4,,,,
anxiety,gracious_road,,201916,hyper_top,768545.3,18174.9,259578,6571.9,,,,
anxiety,viable_line,,201916,hyper_top,4040530.3,199906,1504135.5,76824.9,,,,
anxiety,silver_coin,,201916,hyper_top,668064,23757.8,18823.5,671.9,,,,
anxiety,heavy_feather,,201917,hyper_top,558488.1,14941.3,7133.1,182,,,,
anxiety,visitor,,201917,hyper_top,3165228.8,146956.1,293284.1,14765.3,,,,
anxiety,gracious_road,,201917,hyper_top,535309.8,12338,87123.9,2027.8,,,,
anxiety,viable_line,,201917,hyper_top,3016747,149286,772760.3,40247.6,,,,
anxiety,silver_coin,,201917,hyper_top,592541.4,21070.5,12478.9,443.2,,,,
anxiety,heavy_feather,,201918,hyper_top,606494.2,16254.5,9058.2,262.2,,,,
anxiety,visitor,,201918,hyper_top,3935534.3,184182.8,657685,33807.4,,,,
anxiety,gracious_road,,201918,hyper_top,565385.4,13035.8,38335.7,883.3,,,,
anxiety,viable_line,,201918,hyper_top,3010339.8,148159.6,580925.6,30047.2,,,,
anxiety,silver_coin,,201918,hyper_top,656196.3,23322.3,14547.3,521.6,,,,
anxiety,heavy_feather,,201919,hyper_top,610018.7,16275.4,12456.5,311.2,,,,
anxiety,visitor,,201919,hyper_top,4037455.3,187365,879984.8,43159.8,,,,
anxiety,gracious_road,,201919,hyper_top,557889.7,12764.3,36283.4,824.5,,,,
anxiety,viable_line,,201919,hyper_top,2823677.3,137615.6,162170.3,8273.5,,,,
anxiety,silver_coin,,201919,hyper_top,660230.1,23352.4,7207.7,250.4,,,,
anxiety,heavy_feather,,201920,hyper_top,563180.8,15070.1,12169.2,296.8,,,,
anxiety,visitor,,201920,hyper_top,3851839.7,174870.1,1071613,47591.3,,,,
anxiety,gracious_road,,201920,hyper_top,519949.9,11907.5,24310.5,554.4,,,,
anxiety,viable_line,,201920,hyper_top,2587202.8,125719.5,69702.6,3521.8,,,,
anxiety,silver_coin,,201920,hyper_top,612476.3,21650.3,9484.6,337.8,,,,
anxiety,heavy_feather,,201921,hyper_top,572145.8,15309.6,2533.1,72.5,,,,
anxiety,visitor,,201921,hyper_top,3558620.3,162330.7,815147.8,36321.5,,,,
anxiety,gracious_road,,201921,hyper_top,548655.8,12649.9,40032.2,993,,,,
anxiety,viable_line,,201921,hyper_top,2882602.5,141273,433984.3,22167.3,,,,
anxiety,silver_coin,,201921,hyper_top,623654.9,22068.4,5622.3,183.2,,,,
anxiety,heavy_feather,,201922,hyper_top,697807.1,18349.5,139354.9,3381.4,,,,
anxiety,visitor,,201922,hyper_top,3779391.8,175032.8,775688.9,37280.8,,,,
anxiety,gracious_road,,201922,hyper_top,1068107.9,26498,572597.9,15155.2,,,,
anxiety,viable_line,,201922,hyper_top,3046017,149341,297140.1,15062.5,,,,
anxiety,silver_coin,,201922,hyper_top,648057.3,22954.1,12164.9,440,,,,
anxiety,heavy_feather,,201923,hyper_top,706732.2,19102.6,292462,8243.9,,,,
