draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta1.1,beta1.2,beta1.3,beta1.4,beta1.5,beta1.6,beta1.7,beta1.8,beta1.9,beta1.10,beta1.11,beta1.12,alpha,noise_var
1794,214.59060025939607,0.9296415042968981,0.20985579023658457,4.0,15.0,0.0,-210.8857798568682,0.3266341867001483,0.3412043901371386,0.4953239631646364,0.44143419076558155,0.5108066468237945,0.2522366468145251,0.22945489454841994,0.39776416896506744,0.417988287684853,0.453752817308441,0.3555973290815983,0.396227236219271,0.621387956742751,0.0161167797977702
1795,220.72640996143576,0.823252652771111,0.09639360725096661,4.0,31.0,0.0,-216.59932603538627,0.401018659634604,0.4233763147977176,0.658883549376323,0.5133505423725173,0.5510186421839094,0.34474786179819505,0.3525457119465467,0.4822735205778695,0.5068708715678129,0.5660282525039321,0.46565689013779604,0.527873596511101,0.5060854309514748,0.015508468858061949
1796,212.7990667384878,0.004045689309694278,0.11776663328442276,4.0,15.0,0.0,-200.5540815045222,0.49155826998098684,0.4070523748952703,0.6056455808939623,0.4765291543686946,0.5714796228033072,0.3373342957428752,0.3642032686722239,0.5122722403589175,0.5210549218228494,0.7008803442952699,0.5443496421181532,0.44440919894217296,0.5126427913675928,0.01730028388094137
1797,222.82029237570106,0.9937821117133512,0.052221017393700386,5.0,63.0,0.0,-215.3570158096198,0.49598987219081775,0.4834721814387971,0.6796569230795723,0.5455309912404488,0.6064656957868587,0.3961698178662258,0.4132570906681905,0.5180405910095781,0.5386285536266375,0.6338426086728565,0.4947402929503576,0.560939210873499,0.4715760050721698,0.016294465946320953
1798,208.60102568684624,0.9137853670378802,0.20985579023658457,3.0,7.0,0.0,-206.27838211043482,0.29842538188296486,0.4134616118790153,0.4797324044920479,0.42495221185701054,0.5011094426716368,0.2220762301630485,0.2499517087504968,0.3836461261752255,0.44497569496207,0.44333739150590473,0.3356761253164562,0.37453207818407663,0.5960156288970756,0.016303136199798018
1799,219.24828479903803,0.9095974227397431,0.09639360725096661,4.0,15.0,0.0,-216.98512698861072,0.42343790731293546,0.4326923313952952,0.6124932954913196,0.5207581933029373,0.5842555902321419,0.32772181120824423,0.3996618121583555,0.44887696157932255,0.5250220788413293,0.566267528109119,0.45359349943421906,0.47245371955860155,0.5324751361951926,0.015126900211879053
1800,213.71489919851803,0.14365582918494982,0.11776663328442276,2.0,7.0,0.0,-208.77676487383053,0.4785495795393816,0.411858704905705,0.6119058908604423,0.47702979478978297,0.5938689294524825,0.34714754384477703,0.36076005016414187,0.5290383012710094,0.5160391092863215,0.6897297005142695,0.5283813307797507,0.43225671296667406,0.51231340153963,0.017152273445410142
1801,223.3392430958428,0.9861502778807183,0.052221017393700386,5.0,31.0,0.0,-215.13762962431147,0.474614855002828,0.4793915887009257,0.6725881302196621,0.6228144630276407,0.6308150716550246,0.4130420208780254,0.38710742848818686,0.5396001518961603,0.5485984786058745,0.678587534127259,0.5729311175848144,0.5478474355365563,0.45314435888890897,0.013236676667548092
1802,211.99663634485245,1.0,0.20985579023658457,3.0,7.0,0.0,-204.4184376275323,0.2871380175646576,0.26889193482691554,0.5447870463242995,0.43840572200593775,0.431899964113003,0.2485286571947785,0.21595257242553348,0.35653190206733515,0.33369707834725426,0.5301640811630286,0.41551760928798553,0.43080588778605733,0.6276102336693253,0.01608614689369204
1803,214.90773688602678,0.8291877703138596,0.09639360725096661,4.0,15.0,0.0,-211.30488267337788,0.4119068719075884,0.443839986014143,0.5898381025715975,0.5097310779023677,0.5349576427541805,0.3846801368454157,0.3179403674864979,0.5047593928936667,0.45872866298576886,0.6854041209459315,0.4455967465849281,0.4894507857378203,0.5395656432895528,0.012858851498949341
1804,217.5952006038345,0.08064392331912242,0.11776663328442276,4.0,15.0,0.0,-206.2353556485497,0.45760918243190907,0.42673162283805094,0.6197732079501316,0.548430261044098,0.5624226107522856,0.40431290915736157,0.38955803782915827,0.44023043249935684,0.5871505200017504,0.6470457141268641,0.48599001544191006,0.5332471527843513,0.4736700779794502,0.016952443768422035
1805,222.63619223581378,0.9192236663602881,0.052221017393700386,6.0,127.0,0.0,-212.49751752945997,0.5539905869744312,0.5079394139334948,0.7865335949931704,0.633884343738883,0.6892628284250553,0.5177496887696676,0.5287525123252467,0.6121625357730562,0.615310428844206,0.7620272282406914,0.5760500685351504,0.6698375916355127,0.3823881760228274,0.01436237792696146
1806,214.5172450432151,0.8962716228972292,0.20985579023658457,3.0,15.0,0.0,-202.94291692229,0.3333959002358969,0.2604037714138825,0.5130135078296734,0.41899516820121796,0.4350928747512682,0.24203566872899152,0.26107215188641186,0.39384180686659964,0.3496342629326364,0.4841153078896804,0.38083911860113745,0.40727177433991496,0.6050663154622626,0.013391254780200458
1807,217.60510754723515,0.9807444946488033,0.09639360725096661,4.0,15.0,0.0,-211.16649947151797,0.4169967445036009,0.3946495713477098,0.6263927275994802,0.5271731099319296,0.5687287386390469,0.2991736679188115,0.3834914078841463,0.434031082042364,0.47973309369286904,0.5265079027208386,0.464892858742551,0.49646930175868664,0.518358680996702,0.012949035914523347
1808,216.3686357601985,0.030890374897093287,0.11776663328442276,4.0,15.0,0.0,-209.5432013928701,0.46206458910975473,0.428952601429603,0.5996825004934961,0.555167740924096,0.5685099295858225,0.38339026850542024,0.3655578431940863,0.45154293730087663,0.5862872210063057,0.6188191255640091,0.48217254016086114,0.5316243380573544,0.5215846510221263,0.016698246056673888
1809,218.34712592876565,0.9896019776170766,0.052221017393700386,5.0,31.0,0.0,-214.06692092193396,0.5254998888852948,0.6178366576008096,0.6804881954019169,0.6380125961735668,0.7160446731569166,0.5177633436750791,0.45929507621756765,0.6605702165517636,0.5916219582242055,0.7900483421699844,0.6041464603836251,0.6046928677721112,0.3833209636994389,0.01416425054016288
1810,213.9971705186954,0.9406720409233159,0.20985579023658457,3.0,15.0,0.0,-209.6041609376817,0.33090474454565,0.4048459311198567,0.531512707704236,0.44727376193828106,0.4930529808960997,0.2913482023437536,0.27717300711447584,0.345328323359816,0.4039958126523082,0.5436699595260115,0.34400526990508984,0.41486729866772726,0.6188338308442333,0.014859797283882027
1811,217.76840143517384,0.9858783339399984,0.09639360725096661,5.0,63.0,0.0,-211.31384050349396,0.36136999143999743,0.33686205745854875,0.5427345373111252,0.4553954755418969,0.4503012437366733,0.33524741986304124,0.2846080808986334,0.43901130226223717,0.44160510654596574,0.5928687510472401,0.4228670559124192,0.4220108490982024,0.565049144921591,0.014899916785425866
1812,216.3686357601985,0.008823801296500521,0.11776663328442276,3.0,7.0,0.0,-211.45585190367197,0.46206458910975473,0.428952601429603,0.5996825004934961,0.555167740924096,0.5685099295858225,0.38339026850542024,0.3655578431940863,0.45154293730087663,0.5862872210063057,0.6188191255640091,0.48217254016086114,0.5316243380573544,0.5215846510221263,0.016698246056673888
1813,218.50912735060848,0.8660204433587322,0.052221017393700386,4.0,15.0,0.0,-211.03833020883263,0.5288190249908163,0.6067026050586495,0.6837414159410002,0.6338581643001727,0.7072372855401216,0.5243341159501531,0.4686293594319754,0.6586507186071279,0.5929404096238103,0.7876154750194911,0.6081132814490732,0.599109888572571,0.3709518438002808,0.014125612500579596
1814,215.57418470191055,0.9415630403065394,0.20985579023658457,3.0,15.0,0.0,-208.5803541440009,0.38051323381746716,0.3318232336765957,0.49687680631921466,0.4375084723438933,0.47490182799105896,0.3174002345962978,0.30685307776283294,0.38787906471805733,0.3962777412945128,0.45274033537820135,0.40534730915512013,0.3917815559090909,0.5969946268815035,0.013769700537372292
1815,217.50968628018686,0.9880470794811176,0.09639360725096661,5.0,31.0,0.0,-211.91039501356806,0.40218191773956896,0.3518639206251881,0.5612443842619299,0.48355700861564715,0.5200250896627122,0.3255699803969955,0.36058954552038824,0.3799617414993414,0.4257439987169853,0.5118788203832136,0.47576904935251774,0.48535699513647773,0.561401645027963,0.015694178389572704
1816,218.13181048910957,0.14285714294671187,0.11776663328442276,3.0,7.0,0.0,-212.43804443900206,0.4418088705153288,0.43098161312062183,0.585553183104811,0.5590777246045564,0.557389959253332,0.37810537644379005,0.36575263544948194,0.46429262711501695,0.5755353583149047,0.5937032753695872,0.4867449067391154,0.536766097708766,0.5170758531734205,0.0167115408626941
1817,219.91750232346675,0.855014026469082,0.052221017393700386,5.0,31.0,0.0,-210.34505521699506,0.4720262739390885,0.5818625394487028,0.7526615707448837,0.6371213434768869,0.7002785791601525,0.5068829085048839,0.5675589094277701,0.5967178223774321,0.609694516975384,0.7548152935103402,0.5775492466962288,0.6148997442115326,0.3810241440131967,0.014639813542778352
1818,215.23304339144704,0.7500228580502954,0.20985579023658457,4.0,15.0,0.0,-209.91526898961072,0.32123033943236895,0.3952780825267783,0.6073397720875459,0.48501646193774056,0.5108280291972821,0.2638517664728986,0.27851971985250906,0.41181121625240313,0.43510068634758675,0.6166685441821099,0.3921117746551024,0.4821343758994599,0.5826625614002702,0.0144359473624309
1819,218.51300761569044,0.939714839986051,0.09639360725096661,5.0,31.0,0.0,-209.29373691003264,0.3817452623819788,0.38753989306232184,0.6310795760468477,0.5221671763119305,0.5526440518638992,0.3223586454869099,0.3041694009617425,0.48517679574704975,0.49386430224782435,0.6175058688809167,0.4261947037794874,0.44934117254817957,0.5471347038627056,0.016280261621104682
1820,218.1272530638872,0.14286932545564682,0.11776663328442276,3.0,7.0,0.0,-213.96468119930145,0.4280389480690659,0.4325331368219194,0.5850205598528491,0.5887286794001365,0.5562461204365836,0.3910361364751594,0.38094834936740357,0.45907514571047886,0.566380584972847,0.5921742740711269,0.4946838972992589,0.5454120714157171,0.5091614598927455,0.016726413546637828
1821,218.29191990854065,0.975964782882072,0.052221017393700386,5.0,31.0,0.0,-211.2216645889895,0.4749487594411689,0.5569334595772282,0.770642001829647,0.6251368705114896,0.676872410175416,0.5269912302662736,0.5271352064479171,0.5983480795692672,0.6974218378489624,0.7742263464835103,0.599969282970435,0.6060982792705732,0.3734948729104315,0.014639357630605438
1822,215.39712170450179,0.4342035156920511,0.20985579023658457,3.0,7.0,0.0,-208.24172256603222,0.3883512830863541,0.3345293270629756,0.5878454896482729,0.49970779062923354,0.505449321073144,0.2664893077986587,0.31336266036453597,0.3849583533837515,0.39627539053321553,0.5953636908658665,0.36127392135423775,0.4299629747824083,0.5922326700615668,0.013780673692364393
1823,215.5200249726625,0.9956496885860824,0.09639360725096661,4.0,15.0,0.0,-211.91682219439195,0.45834699389366895,0.44244675278856177,0.6067138968456022,0.5023417482364934,0.4904278143361561,0.3458985916441349,0.31957880267407046,0.3695277988679388,0.44461033930640714,0.5850998263571797,0.42548232369936034,0.43743305375637265,0.5373942431891964,0.01722710416120795
1824,219.75167191985042,0.29363975059056724,0.11776663328442276,3.0,15.0,0.0,-210.19883210618443,0.4421386211165997,0.46569294824595403,0.6478264854710105,0.5509268180417836,0.5899611568057523,0.3895973645957357,0.34078933117587035,0.5011043793830751,0.508718691062951,0.5493412536008542,0.5190244949588007,0.5347396261306286,0.4968740949671346,0.01699763378443098
1825,217.50952187774564,0.9674997416485516,0.052221017393700386,5.0,31.0,0.0,-209.66348071495926,0.5006284049590699,0.5590283576813032,0.8381530294598509,0.6509210979802487,0.7340805450291848,0.4797272589724674,0.5293393114526066,0.6014032503721835,0.6775570937767743,0.7260358409910115,0.5486038638403471,0.6108849726993538,0.3722740988640127,0.015504660358416017
1826,216.0737089055626,0.6875167740716676,0.20985579023658457,3.0,15.0,0.0,-208.20273519858117,0.30195331452343865,0.321962652821268,0.5231324973164858,0.40783369542278536,0.46966363010714784,0.3229361094681584,0.2684657363756876,0.37649485407521,0.4105077734644225,0.5002621735871963,0.41325556675451514,0.42061003334696134,0.6158619852696512,0.012613631425774149
1827,212.417715034802,0.9052329879051572,0.09639360725096661,5.0,63.0,0.0,-202.67991364874987,0.5373731768851654,0.5348193982152042,0.721152278035615,0.7081293059416833,0.646813055731113,0.4985902894991857,0.43796336437582783,0.712322558194514,0.596071665077619,0.7128004550255577,0.5691407360044852,0.5403808231915966,0.37990037225926837,0.014803279130356617
1828,219.75167191985042,0.006092187579991397,0.11776663328442276,3.0,9.0,1.0,-213.64236898964938,0.4421386211165997,0.46569294824595403,0.6478264854710105,0.5509268180417836,0.5899611568057523,0.3895973645957357,0.34078933117587035,0.5011043793830751,0.508718691062951,0.5493412536008542,0.5190244949588007,0.5347396261306286,0.4968740949671346,0.01699763378443098
1829,219.36139361362635,0.9971152201937298,0.052221017393700386,5.0,31.0,0.0,-211.07817242692602,0.6068726223734026,0.5742932567868789,0.697993252215646,0.7021415156668489,0.6807985149240098,0.5310887755187812,0.48416006666282685,0.6385618717182571,0.5891030151163494,0.783631197672979,0.6950522818783208,0.6788063655928466,0.35593658206486417,0.014157065819399564
1830,215.62031769228105,0.9846133546242231,0.20985579023658457,3.0,7.0,0.0,-211.75691476630942,0.3510187870850485,0.3315612156542919,0.5211999609637369,0.4549905735581736,0.45136050180671805,0.21409517943101677,0.25170081385143944,0.3768051521485211,0.3671940815685105,0.5225637260336518,0.32377827045377927,0.3955445982589551,0.6070680592516926,0.012768313503889123
1831,219.37325966690514,0.4024414465812237,0.09639360725096661,4.0,15.0,0.0,-207.66920698365124,0.5677250283341039,0.5649895959924599,0.7399440034624851,0.6520020057492882,0.7216664485588634,0.4899907876323095,0.46660850928782055,0.4843179568138528,0.5896218255972069,0.7299946765054904,0.6184056359393416,0.6496319400183829,0.39938250968911987,0.01628399174985575
1832,219.73457703483953,0.07165224586703461,0.11776663328442276,4.0,15.0,0.0,-211.76318029853405,0.42578961282009753,0.425058297096917,0.6503444388646408,0.5486281996089799,0.5821891329859322,0.38087779185968906,0.3488700742887869,0.5192013172685379,0.5067398500653836,0.5715528600063029,0.5227718510447696,0.5481219909988043,0.5079030289483175,0.017270868979072988
1833,219.03330551599922,1.0,0.052221017393700386,5.0,31.0,0.0,-215.12815597940656,0.5217382490797957,0.5722611272577546,0.8380527671726681,0.6441941357337257,0.7265722615445122,0.48987414172679467,0.5221868066943384,0.5963212254368341,0.6711631255088822,0.7213127064338882,0.5459980055550445,0.6192883972527363,0.3772817262750311,0.015212945017982744
1834,214.13916002872244,0.6618095822752991,0.20985579023658457,3.0,7.0,0.0,-208.2441793590458,0.31112774629318635,0.32263105691280436,0.5155335769243172,0.4147201866275405,0.45129970657346613,0.24949122491042694,0.2910553651197168,0.3843673573997554,0.37729306882653135,0.48144227245722077,0.42989100206302505,0.41632198860319286,0.6273266682666417,0.012675782522010496
1835,221.65232041031334,0.34034018688871837,0.09639360725096661,4.0,15.0,0.0,-213.96466899837637,0.5037940621513275,0.5239817000331582,0.7352801629458214,0.6379588544655005,0.6381383011552731,0.47107473359056884,0.4681030798573999,0.6615424724621695,0.6114818146184526,0.7312960695707341,0.5675988883871734,0.5951038203917515,0.4093281109511328,0.016236038847028317
1836,219.73457703483953,0.010633847840158216,0.11776663328442276,4.0,15.0,0.0,-208.91073883395066,0.42578961282009753,0.425058297096917,0.6503444388646408,0.5486281996089799,0.5821891329859322,0.38087779185968906,0.3488700742887869,0.5192013172685379,0.5067398500653836,0.5715528600063029,0.5227718510447696,0.5481219909988043,0.5079030289483175,0.017270868979072988
1837,214.53430231711752,0.7216265090473023,0.052221017393700386,5.0,31.0,0.0,-209.7620546378365,0.6379752394405586,0.5628648077464506,0.6984176599005573,0.6979483983307653,0.681538421110594,0.5518573999449472,0.45697883601967637,0.6535450640335029,0.589309087363439,0.7811949912299431,0.6912171363889461,0.6937204045586693,0.3356328322598011,0.01560878266142041
1838,209.7626043570186,0.8201350745129907,0.20985579023658457,4.0,15.0,0.0,-205.3360894963101,0.336879565142801,0.33384456392132345,0.48276733994096577,0.4005266128053781,0.416309969759702,0.24681604157890638,0.168651335848654,0.33013624190490715,0.3499392519420801,0.4832451392167807,0.3221157734368324,0.3301121240593014,0.6200397359208711,0.014877454383633654
1839,221.65232041031334,0.07377571824553669,0.09639360725096661,4.0,15.0,0.0,-215.228050686365,0.5037940621513275,0.5239817000331582,0.7352801629458214,0.6379588544655005,0.6381383011552731,0.47107473359056884,0.4681030798573999,0.6615424724621695,0.6114818146184526,0.7312960695707341,0.5675988883871734,0.5951038203917515,0.4093281109511328,0.016236038847028317
1840,221.5385586806661,0.1601355863959412,0.11776663328442276,2.0,7.0,0.0,-213.84680821077993,0.433969117317358,0.42055844049148755,0.632760146552165,0.5700050316227888,0.5839396347926442,0.38880860516525956,0.36438169745440624,0.49752510879159584,0.4908728498108256,0.6020957608497071,0.5039642154530565,0.5519464818897961,0.497712252791799,0.017284196676968
1841,213.53224235574083,0.999806930227862,0.052221017393700386,5.0,31.0,0.0,-204.3381541963186,0.43515255749226317,0.5674353469631397,0.8027668074979015,0.6190841461103254,0.7037506837287985,0.4580560174522055,0.48191575338098575,0.5430862809346768,0.6372329495292214,0.7000508872594196,0.5179125662816052,0.5827169063747806,0.39140161189689493,0.016722078376915684
1842,210.84266136282585,0.8989928707781586,0.20985579023658457,4.0,15.0,0.0,-202.64486243915664,0.3797212050128045,0.36284028245505007,0.5267319800159656,0.47285247969717176,0.41616870170983855,0.2511389750655535,0.17799186045415286,0.3508069611261102,0.3684611965782571,0.5291461441528257,0.36833228128149004,0.347825877885777,0.6222956905701902,0.014928287772722796
1843,221.65232041031334,0.02492849407771557,0.09639360725096661,4.0,15.0,0.0,-216.176082747287,0.5037940621513275,0.5239817000331582,0.7352801629458214,0.6379588544655005,0.6381383011552731,0.47107473359056884,0.4681030798573999,0.6615424724621695,0.6114818146184526,0.7312960695707341,0.5675988883871734,0.5951038203917515,0.4093281109511328,0.016236038847028317
