CATEGORY,BRAND,SUB_BRAND,BRAND_QUALITY_ID,EAN,YEAR_WEEK,DISTRIBUTION_CODE,DISTRIBUTION,DISTRIBUTION_PROMO,DISTRIBUTION_DISPLAY,DISTRIBUTION_FEATURE_DISPLAY,DISTRIBUTION_FEATURE
anxiety,viable_line,,,,202016,hyper_top,99,0,9,0,0
anxiety,silver_coin,,,,202016,hyper_top,96,0,7,0,0
anxiety,heavy_feather,,,,202017,hyper_top,89,0,4,0,0
anxiety,visitor,,,,202017,hyper_top,99,0,7,0,9
anxiety,gracious_road,,,,202017,hyper_top,91,0,11,0,2
anxiety,viable_line,,,,202017,hyper_top,99,0,8.5,0,0
anxiety,silver_coin,,,,202017,hyper_top,96,0,5.5,0,0
anxiety,heavy_feather,,,,202018,hyper_top,89,0,4,0,2
anxiety,visitor,,,,202018,hyper_top,99,0,5.5,0,8
anxiety,gracious_road,,,,202018,hyper_top,91,0,11,0,0
anxiety,viable_line,,,,202018,hyper_top,99,0,9,0,0
anxiety,silver_coin,,,,202018,hyper_top,96,0,5,0,0
anxiety,heavy_feather,,,,202019,hyper_top,90,0,4.5,0,2
anxiety,visitor,,,,202019,hyper_top,99,0,7.5,0,10
anxiety,gracious_road,,,,202019,hyper_top,92,0,12,0,0
anxiety,viable_line,,,,202019,hyper_top,99,0,8,0,12
anxiety,silver_coin,,,,202019,hyper_top,96,0,3,0,8
anxiety,heavy_feather,,,,202020,hyper_top,92,0,4.5,0,0
anxiety,visitor,,,,202020,hyper_top,100,0,7,0,11
anxiety,gracious_road,,,,202020,hyper_top,94,0,9,0,0
anxiety,viable_line,,,,202020,hyper_top,99,0,6,0,5
anxiety,silver_coin,,,,202020,hyper_top,97,0,4,0,0
anxiety,heavy_feather,,,,202021,hyper_top,92,0,4,0,0
anxiety,visitor,,,,202021,hyper_top,100,0,6,0,34
anxiety,gracious_road,,,,202021,hyper_top,95,0,9,0,0
anxiety,viable_line,,,,202021,hyper_top,100,0,8,0,9
anxiety,silver_coin,,,,202021,hyper_top,97,0,6,0,0
anxiety,heavy_feather,,,,202022,hyper_top,93,0,3,0,0
anxiety,visitor,,,,202022,hyper_top,100,0,4,0,0
anxiety,gracious_road,,,,202022,hyper_top,95,10,7,0,10
anxiety,viable_line,,,,202022,hyper_top,100,0,11,0,12
anxiety,silver_coin,,,,202022,hyper_top,97,0,7,0,0
anxiety,heavy_feather,,,,202023,hyper_top,93,0,10,0,3
anxiety,visitor,,,,202023,hyper_top,100,0,5,0,16
anxiety,gracious_road,,,,202023,hyper_top,96,12,7,0,15
anxiety,viable_line,,,,202023,hyper_top,100,0,6,0,7
anxiety,silver_coin,,,,202023,hyper_top,97,0,7,0,6
anxiety,heavy_feather,,,,202024,hyper_top,94,0,13,0,59
anxiety,visitor,,,,202024,hyper_top,100,0,5,0,60
anxiety,gracious_road,,,,202024,hyper_top,96,0,38,0,44
anxiety,viable_line,,,,202024,hyper_top,100,0,11,0,23
anxiety,silver_coin,,,,202024,hyper_top,97,13,8,0,20
anxiety,heavy_feather,,,,202025,hyper_top,95,0,9,0,65
anxiety,visitor,,,,202025,hyper_top,100,7,6,0,72
anxiety,gracious_road,,,,202025,hyper_top,96,0,42,0,34
anxiety,viable_line,,,,202025,hyper_top,100,0,14,0,15
anxiety,silver_coin,,,,202025,hyper_top,97,11,7,0,16
anxiety,heavy_feather,,,,202026,hyper_top,94,0,18,0,0
anxiety,visitor,,,,202026,hyper_top,100,6,19,0,6
anxiety,gracious_road,,,,202026,hyper_top,96,0,19,0,0
anxiety,viable_line,,,,202026,hyper_top,100,0,8,0,35
anxiety,silver_coin,,,,202026,hyper_top,97,0,5,0,0
anxiety,heavy_feather,,,,202027,hyper_top,94,0,15,0,0
anxiety,visitor,,,,202027,hyper_top,100,0,10,0,2
anxiety,gracious_road,,,,202027,hyper_top,96,0,17,0,0
anxiety,viable_line,,,,202027,hyper_top,100,0,7,0,34
anxiety,silver_coin,,,,202027,hyper_top,97,0,4,0,0
anxiety,heavy_feather,,,,202028,hyper_top,94,0,8,0,0
anxiety,visitor,,,,202028,hyper_top,100,0,8,0,9
anxiety,gracious_road,,,,202028,hyper_top,95,0,16,0,0
anxiety,viable_line,,,,202028,hyper_top,100,0,8,0,5
anxiety,silver_coin,,,,202028,hyper_top,97,0,4,0,7
anxiety,heavy_feather,,,,202029,hyper_top,94,0,10,0,0
anxiety,visitor,,,,202029,hyper_top,100,0,6,0,38
anxiety,gracious_road,,,,202029,hyper_top,95,0,11,0,0
anxiety,viable_line,,,,202029,hyper_top,100,0,8,0,3
anxiety,silver_coin,,,,202029,hyper_top,97,0,4,0,7
anxiety,heavy_feather,,,,202030,hyper_top,93,0,7,0,0
anxiety,visitor,,,,202030,hyper_top,100,0,8,0,32
anxiety,gracious_road,,,,202030,hyper_top,95,0,11,0,0
anxiety,viable_line,,,,202030,hyper_top,100,0,10,0,7
anxiety,silver_coin,,,,202030,hyper_top,97,0,3,0,0
anxiety,heavy_feather,,,,202031,hyper_top,93,0,9,0,0
anxiety,visitor,,,,202031,hyper_top,100,0,7,0,23
anxiety,gracious_road,,,,202031,hyper_top,95,0,10,0,0
anxiety,viable_line,,,,202031,hyper_top,100,0,10,0,18
anxiety,silver_coin,,,,202031,hyper_top,97,0,3,0,2
anxiety,heavy_feather,,,,202032,hyper_top,94,0,8,0,0
anxiety,visitor,,,,202032,hyper_top,100,0,8,0,15
anxiety,gracious_road,,,,202032,hyper_top,95,0,10,0,0
anxiety,viable_line,,,,202032,hyper_top,100,0,9,0,13
anxiety,silver_coin,,,,202032,hyper_top,97,0,3,0,2
anxiety,heavy_feather,,,,202033,hyper_top,94,0,6,0,0
anxiety,visitor,,,,202033,hyper_top,100,0,11,0,0
anxiety,gracious_road,,,,202033,hyper_top,95,0,8,0,0
anxiety,viable_line,,,,202033,hyper_top,100,11,11,0,14
anxiety,silver_coin,,,,202033,hyper_top,97,0,3,0,0
anxiety,heavy_feather,,,,202034,hyper_top,93,0,8,0,0
anxiety,visitor,,,,202034,hyper_top,100,0,7,0,10
anxiety,gracious_road,,,,202034,hyper_top,95,0,11,0,0
anxiety,viable_line,,,,202034,hyper_top,100,10,11,0,10
anxiety,silver_coin,,,,202034,hyper_top,96,0,4,0,0
anxiety,heavy_feather,,,,202035,hyper_top,93,0,4,0,0
anxiety,visitor,,,,202035,hyper_top,100,0,3,0,46
anxiety,gracious_road,,,,202035,hyper_top,95,0,6,0,0
anxiety,viable_line,,,,202035,hyper_top,100,0,5,0,33
anxiety,silver_coin,,,,202035,hyper_top,97,0,3,0,15
anxiety,heavy_feather,,,,202036,hyper_top,93,16,3,0,20
anxiety,visitor,,,,202036,hyper_top,100,0,7,0,48
anxiety,gracious_road,,,,202036,hyper_top,94,0,7,0,3
anxiety,viable_line,,,,202036,hyper_top,100,0,10,0,29
anxiety,silver_coin,,,,202036,hyper_top,96,0,1,0,18
anxiety,heavy_feather,,,,202037,hyper_top,93,14,3,0,17
anxiety,visitor,,,,202037,hyper_top,100,0,6,0,18
anxiety,gracious_road,,,,202037,hyper_top,94,0,5,0,3
anxiety,viable_line,,,,202037,hyper_top,100,0,14,0,4
anxiety,silver_coin,,,,202037,hyper_top,96,10,6,0,19
anxiety,heavy_feather,,,,202038,hyper_top,93,0,6,0,0
anxiety,visitor,,,,202038,hyper_top,100,22,6,0,22
anxiety,gracious_road,,,,202038,hyper_top,94,0,8,0,0
anxiety,viable_line,,,,202038,hyper_top,100,0,10,0,0
anxiety,silver_coin,,,,202038,hyper_top,96,10,8,0,10
anxiety,heavy_feather,,,,202039,hyper_top,93,0,6,0,0
anxiety,visitor,,,,202039,hyper_top,100,0,6,0,2
anxiety,gracious_road,,,,202039,hyper_top,94,0,5,0,5
anxiety,viable_line,,,,202039,hyper_top,99,16,7,0,16
anxiety,silver_coin,,,,202039,hyper_top,97,0,8,0,18
anxiety,heavy_feather,,,,202040,hyper_top,93,12,6,0,12
anxiety,visitor,,,,202040,hyper_top,100,0,8,0,25
anxiety,gracious_road,,,,202040,hyper_top,94,8,6,0,31
anxiety,viable_line,,,,202040,hyper_top,99,0,5,0,11
anxiety,silver_coin,,,,202040,hyper_top,97,0,12,0,0
anxiety,heavy_feather,,,,202041,hyper_top,93,0,8,0,3
anxiety,visitor,,,,202041,hyper_top,100,0,6,0,9
anxiety,gracious_road,,,,202041,hyper_top,94,0,10,0,20
anxiety,viable_line,,,,202041,hyper_top,99,0,8,0,4
anxiety,silver_coin,,,,202041,hyper_top,97,0,8,0,5
anxiety,heavy_feather,,,,202042,hyper_top,93,0,12,0,7
anxiety,visitor,,,,202042,hyper_top,100,0,5,0,47
anxiety,gracious_road,,,,202042,hyper_top,95,0,12,0,21
anxiety,viable_line,,,,202042,hyper_top,99,0,11,0,29
anxiety,silver_coin,,,,202042,hyper_top,97,0,7,0,11
anxiety,heavy_feather,,,,202043,hyper_top,94,0,12,0,24
anxiety,visitor,,,,202043,hyper_top,100,0,10,0,52
anxiety,gracious_road,,,,202043,hyper_top,95,0,13,0,32
anxiety,viable_line,,,,202043,hyper_top,100,0,13,0,30
anxiety,silver_coin,,,,202043,hyper_top,97,0,10,0,28
anxiety,heavy_feather,,,,202044,hyper_top,94,0,8,0,19
anxiety,visitor,,,,202044,hyper_top,100,0,12,0,33
anxiety,gracious_road,,,,202044,hyper_top,95,0,9,0,20
anxiety,viable_line,,,,202044,hyper_top,99,0,6,0,27
anxiety,silver_coin,,,,202044,hyper_top,97,0,8,0,20
anxiety,heavy_feather,,,,202045,hyper_top,95,27,31,0,40
anxiety,visitor,,,,202045,hyper_top,100,28,14,0,56
anxiety,gracious_road,,,,202045,hyper_top,95,13,15,0,40
anxiety,viable_line,,,,202045,hyper_top,99,11,9,0,52
anxiety,silver_coin,,,,202045,hyper_top,97,9,9,0,49
anxiety,heavy_feather,,,,202046,hyper_top,95,24,25,0,46
anxiety,visitor,,,,202046,hyper_top,100,25,16,0,40
anxiety,gracious_road,,,,202046,hyper_top,95,11,14,0,47
anxiety,viable_line,,,,202046,hyper_top,100,11,15,0,48
anxiety,silver_coin,,,,202046,hyper_top,97,9,13,0,68
anxiety,heavy_feather,,,,202047,hyper_top,95,0,30,0,23
anxiety,visitor,,,,202047,hyper_top,100,0,17,0,30
anxiety,gracious_road,,,,202047,hyper_top,95,0,21,0,35
anxiety,viable_line,,,,202047,hyper_top,99,0,23,0,26
anxiety,silver_coin,,,,202047,hyper_top,97,0,42,0,14
anxiety,heavy_feather,,,,202048,hyper_top,95,0,32,0,16
anxiety,visitor,,,,202048,hyper_top,100,0,19,0,27
anxiety,gracious_road,,,,202048,hyper_top,95,0,34,0,27
anxiety,viable_line,,,,202048,hyper_top,99,0,24,0,19
anxiety,silver_coin,,,,202048,hyper_top,97,0,33,0,0
anxiety,heavy_feather,,,,202049,hyper_top,95,0,37,0,15
anxiety,visitor,,,,202049,hyper_top,100,0,17,0,76
anxiety,gracious_road,,,,202049,hyper_top,96,14,36,0,68
anxiety,viable_line,,,,202049,hyper_top,100,0,19,0,58
anxiety,silver_coin,,,,202049,hyper_top,98,28,35,0,35
anxiety,heavy_feather,,,,202050,hyper_top,95,13,32,0,54
anxiety,visitor,,,,202050,hyper_top,100,0,27,0,52
anxiety,gracious_road,,,,202050,hyper_top,96,13,26,0,67
anxiety,viable_line,,,,202050,hyper_top,100,0,16,0,65
anxiety,silver_coin,,,,202050,hyper_top,98,12,33,0,27
anxiety,heavy_feather,,,,202051,hyper_top,96,42,26,0,84
anxiety,visitor,,,,202051,hyper_top,100,0,21,0,66
anxiety,gracious_road,,,,202051,hyper_top,97,0,34,0,63
anxiety,viable_line,,,,202051,hyper_top,100,0,28,0,62
anxiety,silver_coin,,,,202051,hyper_top,98,0,26,0,22
anxiety,heavy_feather,,,,202052,hyper_top,97,33,30,0,76
anxiety,visitor,,,,202052,hyper_top,100,0,23,0,67
anxiety,gracious_road,,,,202052,hyper_top,98,0,41,0,43
anxiety,viable_line,,,,202052,hyper_top,100,0,28,0,63
anxiety,silver_coin,,,,202052,hyper_top,98,0,25,0,21
anxiety,heavy_feather,,,,202053,hyper_top,97,0,42,0,8
anxiety,visitor,,,,202053,hyper_top,100,0,26,0,31
anxiety,gracious_road,,,,202053,hyper_top,98,0,37,0,9
anxiety,viable_line,,,,202053,hyper_top,100,12,34,0,30
anxiety,silver_coin,,,,202053,hyper_top,98,0,28,0,9
anxiety,heavy_feather,,,,202101,hyper_top,95,0,17,0,1
anxiety,visitor,,,,202101,hyper_top,100,0,9,0,15
anxiety,gracious_road,,,,202101,hyper_top,97,0,16,0,0
anxiety,viable_line,,,,202101,hyper_top,100,11,20,0,11
anxiety,silver_coin,,,,202101,hyper_top,97,0,19,0,0
anxiety,heavy_feather,,,,202102,hyper_top,95,0,12,0,0
anxiety,visitor,,,,202102,hyper_top,100,0,9,0,15
anxiety,gracious_road,,,,202102,hyper_top,96,0,14,0,0
anxiety,viable_line,,,,202102,hyper_top,99,0,17,0,1
anxiety,silver_coin,,,,202102,hyper_top,97,0,11,0,0
anxiety,heavy_feather,,,,202103,hyper_top,94,0,12,0,0
anxiety,visitor,,,,202103,hyper_top,100,12,8,0,36
anxiety,gracious_road,,,,202103,hyper_top,95,0,14,0,0
anxiety,viable_line,,,,202103,hyper_top,99,0,17,0,25
anxiety,silver_coin,,,,202103,hyper_top,97,0,9,0,0
anxiety,heavy_feather,,,,202104,hyper_top,94,0,13,0,0
anxiety,visitor,,,,202104,hyper_top,100,12,7,0,18
anxiety,gracious_road,,,,202104,hyper_top,94,0,13,0,2
anxiety,viable_line,,,,202104,hyper_top,99,0,21,0,4
anxiety,silver_coin,,,,202104,hyper_top,96,0,9,0,0
anxiety,heavy_feather,,,,202105,hyper_top,94,0,8,0,0
anxiety,visitor,,,,202105,hyper_top,100,0,5,0,7
anxiety,gracious_road,,,,202105,hyper_top,94,22,15,0,35
anxiety,viable_line,,,,202105,hyper_top,99,12,16,0,41
anxiety,silver_coin,,,,202105,hyper_top,96,0,8,0,0
anxiety,heavy_feather,,,,202106,hyper_top,94,0,9,0,2
anxiety,visitor,,,,202106,hyper_top,100,0,7,0,6
anxiety,gracious_road,,,,202106,hyper_top,94,22,14,0,35
anxiety,viable_line,,,,202106,hyper_top,100,11,15,0,39
anxiety,silver_coin,,,,202106,hyper_top,97,0,6,0,0
anxiety,heavy_feather,,,,202107,hyper_top,94,0,10,0,0
anxiety,visitor,,,,202107,hyper_top,100,13,8,0,36
anxiety,gracious_road,,,,202107,hyper_top,95,0,14,0,14
anxiety,viable_line,,,,202107,hyper_top,100,0,14,0,2
anxiety,silver_coin,,,,202107,hyper_top,97,0,6,0,0
anxiety,heavy_feather,,,,202108,hyper_top,94,12,8,0,12
anxiety,visitor,,,,202108,hyper_top,100,23,9,0,44
anxiety,gracious_road,,,,202108,hyper_top,95,0,20,0,1
anxiety,viable_line,,,,202108,hyper_top,100,0,13,0,0
anxiety,silver_coin,,,,202108,hyper_top,97,0,6,0,0
anxiety,heavy_feather,,,,202109,hyper_top,94,10,9,0,10
anxiety,visitor,,,,202109,hyper_top,100,10,15,0,18
anxiety,gracious_road,,,,202109,hyper_top,95,0,14,0,0
anxiety,viable_line,,,,202109,hyper_top,100,0,12,0,4
anxiety,silver_coin,,,,202109,hyper_top,97,0,11,0,23
anxiety,heavy_feather,,,,202110,hyper_top,94,0,7,0,12
anxiety,visitor,,,,202110,hyper_top,100,13,11,0,23
anxiety,gracious_road,,,,202110,hyper_top,94,0,14,0,0
anxiety,viable_line,,,,202110,hyper_top,99,0,13,0,4
anxiety,silver_coin,,,,202110,hyper_top,97,22,14,0,74
anxiety,heavy_feather,,,,202111,hyper_top,94,0,9,0,10
anxiety,visitor,,,,202111,hyper_top,100,12,7,0,16
anxiety,gracious_road,,,,202111,hyper_top,94,0,11,0,0
anxiety,viable_line,,,,202111,hyper_top,99,0,12,0,23
anxiety,silver_coin,,,,202111,hyper_top,97,12,11,0,43
anxiety,heavy_feather,,,,202112,hyper_top,94,0,11,0,1
anxiety,visitor,,,,202112,hyper_top,100,0,8,0,31
anxiety,gracious_road,,,,202112,hyper_top,94,0,9,0,21
anxiety,viable_line,,,,202112,hyper_top,99,0,13,0,17
anxiety,silver_coin,,,,202112,hyper_top,97,0,16,0,2
anxiety,heavy_feather,,,,202113,hyper_top,94,0,9,0,2
anxiety,visitor,,,,202113,hyper_top,100,0,5,0,30
anxiety,gracious_road,,,,202113,hyper_top,95,10,9,0,32
anxiety,viable_line,,,,202113,hyper_top,99,0,13,0,3
anxiety,silver_coin,,,,202113,hyper_top,97,0,11,0,0
anxiety,heavy_feather,,,,202114,hyper_top,94,0,8,0,0
anxiety,visitor,,,,202114,hyper_top,100,0,9,0,4
anxiety,gracious_road,,,,202114,hyper_top,94,0,19,0,0
anxiety,viable_line,,,,202114,hyper_top,99,0,10,0,21
anxiety,silver_coin,,,,202114,hyper_top,97,0,11,0,0
anxiety,heavy_feather,,,,202115,hyper_top,94,0,9,0,0
anxiety,visitor,,,,202115,hyper_top,100,0,7,0,4
anxiety,gracious_road,,,,202115,hyper_top,95,0,18,0,2
anxiety,viable_line,,,,202115,hyper_top,99,0,7,0,29
anxiety,silver_coin,,,,202115,hyper_top,97,0,10,0,0
anxiety,heavy_feather,,,,202116,hyper_top,94,0,7,0,0
anxiety,visitor,,,,202116,hyper_top,100,0,5,0,9
anxiety,gracious_road,,,,202116,hyper_top,95,0,13,0,2
anxiety,viable_line,,,,202116,hyper_top,99,0,9,0,16
anxiety,silver_coin,,,,202116,hyper_top,97,0,8,0,0
anxiety,heavy_feather,,,,202117,hyper_top,93,0,6,0,2
anxiety,visitor,,,,202117,hyper_top,100,0,5,0,27
anxiety,gracious_road,,,,202117,hyper_top,94,0,10,0,0
anxiety,viable_line,,,,202117,hyper_top,99,0,9,0,0
anxiety,silver_coin,,,,202117,hyper_top,96,0,6,0,0
anxiety,heavy_feather,,,,202118,hyper_top,95,0,6,0,3
anxiety,visitor,,,,202118,hyper_top,100,0,5,0,26
anxiety,gracious_road,,,,202118,hyper_top,95,0,11,0,2
anxiety,viable_line,,,,202118,hyper_top,99,0,7,0,1
anxiety,silver_coin,,,,202118,hyper_top,97,0,6,0,0
anxiety,heavy_feather,,,,202119,hyper_top,95,0,6,0,0
anxiety,visitor,,,,202119,hyper_top,100,11,9,0,14
anxiety,gracious_road,,,,202119,hyper_top,95,7,13,0,8
anxiety,viable_line,,,,202119,hyper_top,99,0,8,0,0
anxiety,silver_coin,,,,202119,hyper_top,97,0,4,0,10
anxiety,heavy_feather,,,,202120,hyper_top,94,0,5,0,0
anxiety,visitor,,,,202120,hyper_top,100,11,7,0,31
anxiety,gracious_road,,,,202120,hyper_top,95,0,10,0,0
anxiety,viable_line,,,,202120,hyper_top,99,0,6,0,4
anxiety,silver_coin,,,,202120,hyper_top,97,0,4,0,11
anxiety,heavy_feather,,,,202121,hyper_top,95,0,7,0,0
anxiety,visitor,,,,202121,hyper_top,100,0,8,0,0
anxiety,gracious_road,,,,202121,hyper_top,95,0,11,0,0
anxiety,viable_line,,,,202121,hyper_top,99,0,11,0,4
anxiety,silver_coin,,,,202121,hyper_top,97,0,5,0,0
anxiety,heavy_feather,,,,202122,hyper_top,94,0,7,0,3
anxiety,visitor,,,,202122,hyper_top,100,0,8,0,6
anxiety,gracious_road,,,,202122,hyper_top,95,11,7,0,14
anxiety,viable_line,,,,202122,hyper_top,99,0,8,0,6
anxiety,silver_coin,,,,202122,hyper_top,97,0,3,0,10
anxiety,heavy_feather,,,,202123,hyper_top,95,0,9,0,58
anxiety,visitor,,,,202123,hyper_top,100,0,10,0,62
anxiety,gracious_road,,,,202123,hyper_top,95,12,19,0,55
anxiety,viable_line,,,,202123,hyper_top,99,0,6,0,8
anxiety,silver_coin,,,,202123,hyper_top,97,12,2,0,24
anxiety,heavy_feather,,,,202124,hyper_top,95,0,6,0,70
anxiety,visitor,,,,202124,hyper_top,100,0,10,0,55
anxiety,gracious_road,,,,202124,hyper_top,96,0,17,0,67
anxiety,viable_line,,,,202124,hyper_top,99,0,9,0,12
anxiety,silver_coin,,,,202124,hyper_top,96,20,3,0,23
anxiety,heavy_feather,,,,202125,hyper_top,95,0,16,0,19
anxiety,visitor,,,,202125,hyper_top,100,0,18,0,6
anxiety,gracious_road,,,,202125,hyper_top,95,0,15,0,19
anxiety,viable_line,,,,202125,hyper_top,99,10,11,0,13
anxiety,silver_coin,,,,202125,hyper_top,96,10,6,0,10
anxiety,heavy_feather,,,,202126,hyper_top,95,0,18,0,0
anxiety,visitor,,,,202126,hyper_top,100,0,13,0,16
anxiety,gracious_road,,,,202126,hyper_top,95,0,17,0,0
anxiety,viable_line,,,,202126,hyper_top,99,10,10,0,39
anxiety,silver_coin,,,,202126,hyper_top,96,0,5,0,5
